,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date,month,year,hour,minute,total_metering
158328,0.47,0.47,242.63,2.2,4,5,2007,16,12,0.0
1362301,1.392,1.392,240.57,5.6,19,7,2009,18,25,18.0
1055748,1.742,1.742,241.68,7.2,18,12,2008,21,12,0.0
330847,3.282,3.282,233.23499999999996,13.9,8,3,2007,11,31,45.0
273607,1.526,1.526,242.2,6.4,24,6,2007,17,31,19.0
764865,1.678,1.678,240.94,7.0,30,5,2008,21,9,18.0
605843,0.426,0.426,242.61,1.8,2,10,2008,10,47,2.0
609928,2.324,2.324,243.52,9.4,13,2,2008,6,52,18.0
51831,0.564,0.564,240.53,2.4,21,1,2007,17,15,0.0
497712,3.347,3.347,237.88,13.9,27,11,2007,8,36,45.0
837833,2.658,2.658,236.49,11.2,20,7,2008,13,17,40.0
1937100,0.346,0.346,241.35,1.6,22,8,2010,22,24,0.0
1636976,1.868,1.868,245.79,7.6,26,1,2010,12,20,19.0
1106567,0.364,0.364,245.12,1.6,23,1,2009,4,11,0.0
1640087,0.676,0.676,248.11,2.8,28,1,2010,16,11,3.0
341632,0.236,0.236,234.65,1.2,8,10,2007,23,16,0.0
937894,2.916,2.916,239.04,12.2,28,9,2008,0,58,38.0
2032164,1.192,1.192,248.555,4.8,27,10,2010,22,48,1.0
1666903,2.054,2.054,241.3,8.4,16,2,2010,7,7,19.0
1027828,0.554,0.554,240.25,2.2,29,11,2008,11,52,6.0
666864,3.298,3.298,237.71,13.9,23,3,2008,19,48,31.0
303645,0.228,0.228,240.1,1.0,15,7,2007,14,9,1.0
997196,0.488,0.488,240.88,2.2,11,8,2008,5,20,1.0
1451157,1.824,1.824,237.69,7.6,19,9,2009,11,21,18.0
93027,1.83,1.83,236.74,7.6,19,2,2007,7,51,19.0
189576,0.398,0.398,234.63,1.8,27,4,2007,9,0,1.0
713810,1.408,1.408,240.35,5.8,25,4,2008,10,14,18.0
675551,2.954,2.954,239.6,12.4,29,3,2008,20,35,20.0
818310,0.45,0.45,241.59,1.8,7,6,2008,23,54,1.0
1111340,0.422,0.422,243.82,1.8,26,1,2009,11,44,0.0
1714602,0.608,0.608,240.7980573828573,2.6,21,3,2010,10,6,1.0
430944,3.11,3.11,241.44,12.8,10,11,2007,23,48,18.0
674212,0.92,0.92,241.94,3.8,28,3,2008,22,16,0.0
1903031,0.154,0.154,241.42,0.6,30,7,2010,6,35,1.0
1400460,0.394,0.394,245.26,2.2,15,8,2009,6,24,2.0
2029338,0.638,0.638,244.41,2.6,25,10,2010,23,42,2.0
411912,0.718,0.718,237.33,3.8,28,9,2007,18,36,0.0
1241069,0.446,0.446,242.52,2.0,26,4,2009,13,53,1.0
1497927,3.347,3.347,243.27,13.9,21,10,2009,22,51,45.0
933430,1.792,1.792,240.66,7.4,24,9,2008,22,34,19.0
648415,1.086,1.086,243.0,4.6,3,11,2008,0,19,0.0
1272948,0.378,0.378,243.87,1.6,18,5,2009,17,12,1.0
1021145,1.706,1.706,239.13,7.2,24,11,2008,20,29,0.0
825397,0.854,0.854,237.56,3.6,7,11,2008,22,1,1.0
999875,0.356,0.356,244.84,1.6,11,10,2008,1,59,0.0
139074,3.347,3.347,237.78,13.9,23,3,2007,7,18,17.0
1893150,1.28,1.28,237.4,5.4,23,7,2010,9,54,20.0
785400,0.322,0.322,239.11,1.6,14,6,2008,3,24,1.0
933618,0.148,0.148,240.03,0.6,25,9,2008,1,42,1.0
1645378,1.33,1.33,243.82,5.4,2,1,2010,8,22,19.0
353635,1.2,1.2,240.3,5.0,19,8,2007,7,19,18.0
1445089,0.272,0.272,241.28,1.2,15,9,2009,6,13,2.0
1719214,2.738,2.738,240.86,11.6,24,3,2010,14,58,40.0
2065061,1.096,1.096,235.42,4.6,19,11,2010,19,5,0.0
2052457,0.332,0.332,242.82,1.4,11,11,2010,1,1,1.0
1994462,0.526,0.526,237.39,2.4,10,1,2010,18,26,2.0
764265,3.347,3.347,234.02,13.9,30,5,2008,11,9,45.0
1021598,1.278,1.278,242.79,5.2,25,11,2008,4,2,0.0
33475,0.404,0.404,244.24,2.0,1,8,2007,23,19,1.0
319050,3.347,3.347,233.23499999999996,13.9,26,7,2007,6,54,0.0
384557,1.58,1.58,238.83,6.6,9,9,2007,18,41,17.0
1618094,0.608,0.608,240.7980573828573,2.6,13,1,2010,9,38,1.0
118452,0.418,0.418,245.21,2.0,3,8,2007,23,36,2.0
1159745,0.268,0.268,246.64,1.2,3,1,2009,2,29,0.0
933640,0.222,0.222,239.89,1.0,25,9,2008,2,4,1.0
680554,1.7,1.7,236.32,7.2,4,2,2008,7,58,17.0
1223822,0.316,0.316,244.47,1.4,14,4,2009,14,26,0.0
425838,0.336,0.336,236.13,1.4,10,8,2007,10,42,2.0
1019656,2.928,2.928,235.72,12.4,23,11,2008,19,40,17.0
218178,0.224,0.224,236.92,1.0,17,5,2007,5,42,0.0
819459,0.292,0.292,240.65,1.4,7,7,2008,19,3,2.0
766159,2.192,2.192,240.28,9.2,31,5,2008,18,43,30.0
621751,1.338,1.338,238.27,5.6,21,2,2008,11,55,19.0
464670,0.258,0.258,241.17,1.0,11,4,2007,9,54,0.0
1638219,3.347,3.347,239.31,13.9,27,1,2010,9,3,45.0
451968,0.446,0.446,243.27,2.2,26,10,2007,14,12,0.0
274316,0.282,0.282,240.93,1.4,25,6,2007,5,20,0.0
176040,0.972,0.972,240.61,4.2,17,4,2007,23,24,2.0
126774,0.338,0.338,239.71,1.4,14,3,2007,18,18,0.0
905021,0.246,0.246,240.0,1.0,9,5,2008,5,5,1.0
876877,0.176,0.176,242.04,0.8,16,8,2008,16,1,1.0
25808,0.432,0.432,246.19,2.2,1,3,2007,15,32,0.0
1034726,0.448,0.448,246.78,2.0,12,4,2008,6,50,0.0
231540,2.564,2.564,235.12,10.8,26,5,2007,12,24,35.0
462879,0.208,0.208,243.85,0.8,11,3,2007,4,3,0.0
19914,2.666,2.666,240.89,11.0,30,12,2006,13,18,42.0
1748664,0.398,0.398,240.75,1.8,14,4,2010,1,48,1.0
1041880,0.328,0.328,246.57,1.4,12,9,2008,6,4,0.0
464838,0.306,0.306,240.43,1.2,11,4,2007,12,42,0.0
1392813,0.408,0.408,239.33,2.2,8,9,2009,22,57,2.0
1440636,0.302,0.302,242.87,1.6,9,12,2009,4,0,2.0
1348155,1.712,1.712,242.49,7.0,7,9,2009,22,39,1.0
1695242,0.64,0.64,247.15,2.6,3,7,2010,23,26,1.0
1428022,1.018,1.018,241.48,4.4,9,3,2009,9,46,12.0
1816076,2.204,2.204,240.94,9.2,30,5,2010,21,20,19.0
864603,0.25,0.25,237.82,1.4,8,8,2008,3,27,1.0
372323,1.266,1.266,237.86,5.6,9,1,2007,6,47,14.0
521420,3.347,3.347,239.53,13.9,13,12,2007,19,44,17.0
957222,1.11,1.11,238.06,6.2,10,11,2008,11,6,13.0
89846,0.252,0.252,243.36,1.0,17,2,2007,2,50,0.0
2072863,1.318,1.318,243.27,5.4,25,11,2010,5,7,19.0
636797,0.6,0.6,240.81,2.4,3,2,2008,22,41,0.0
159520,0.324,0.324,243.3,1.4,4,6,2007,12,4,0.0
1714404,0.608,0.608,240.7980573828573,2.6,21,3,2010,6,48,1.0
1505610,2.088,2.088,237.69,9.0,27,10,2009,6,54,17.0
2043372,0.908,0.908,240.04,3.8,11,4,2010,17,36,2.0
129799,0.794,0.794,239.02,3.4,16,3,2007,20,43,0.0
20868,1.37,1.37,242.18,5.6,31,12,2006,5,12,19.0
1556129,2.304,2.304,242.49,9.4,12,1,2009,8,53,19.0
74155,0.296,0.296,239.31,1.2,2,6,2007,5,19,2.0
1148880,1.6,1.6,239.84,6.8,21,2,2009,13,24,19.0
1891606,1.422,1.422,242.13,5.8,22,7,2010,8,10,20.0
1718083,2.374,2.374,237.37,10.0,23,3,2010,20,7,18.0
1782977,2.02,2.02,238.29,8.4,5,7,2010,21,41,18.0
1512272,2.198,2.198,238.33,9.2,31,10,2009,21,56,18.0
1204700,1.974,1.974,239.24,8.2,4,1,2009,7,44,17.0
982908,0.688,0.688,240.97,2.8,29,10,2008,7,12,0.0
1474586,0.594,0.594,238.72,2.4,10,5,2009,17,50,1.0
1773669,1.372,1.372,236.43,5.8,5,1,2010,10,33,18.0
1494302,0.3,0.3,240.96,1.2,19,10,2009,10,26,1.0
527545,0.294,0.294,246.33,1.2,18,12,2007,1,49,0.0
1638859,3.347,3.347,238.84,13.9,27,1,2010,19,43,20.0
260175,0.292,0.292,239.84,1.6,15,6,2007,9,39,1.0
9849,2.134,2.134,241.71,9.0,23,12,2006,13,33,18.0
283049,0.386,0.386,241.25,1.6,7,1,2007,6,53,0.0
1420782,0.226,0.226,238.97,1.0,29,8,2009,9,6,0.0
1315698,0.214,0.214,239.4,1.0,17,6,2009,9,42,1.0
370140,0.142,0.142,240.52,0.6,30,8,2007,18,24,0.0
1194042,2.524,2.524,238.47,10.6,24,3,2009,22,6,17.0
105332,0.316,0.316,243.32,1.4,27,2,2007,20,56,0.0
1491898,2.894,2.894,236.64,12.2,17,10,2009,18,22,21.0
845429,0.146,0.146,238.54,0.6,25,7,2008,19,53,0.0
1216154,2.864,2.864,241.7,12.0,4,9,2009,6,38,19.0
1393978,1.386,1.386,240.07,5.8,8,10,2009,18,22,18.0
591586,1.492,1.492,244.15,6.2,31,1,2008,13,10,0.0
667617,0.412,0.412,242.39,1.8,24,3,2008,8,21,1.0
1127462,0.54,0.54,245.83,2.6,2,6,2009,16,26,4.0
1280092,0.554,0.554,241.25,2.6,23,5,2009,16,16,0.0
284880,0.296,0.296,239.84,1.6,7,2,2007,13,24,1.0
1206951,2.706,2.706,238.15,11.4,4,2,2009,21,15,19.0
2042640,0.36,0.36,248.555,1.4,11,4,2010,5,24,2.0
524586,0.494,0.494,244.05,2.2,16,12,2007,0,30,0.0
1888894,1.364,1.364,238.02,5.6,20,7,2010,10,58,18.0
1540828,0.992,0.992,238.3,4.2,20,11,2009,17,52,1.0
1735325,1.4,1.4,238.63,5.8,4,4,2010,19,29,18.0
860245,0.348,0.348,238.21,1.6,8,5,2008,2,49,1.0
1396843,1.232,1.232,239.16,5.0,8,12,2009,18,7,18.0
2050851,2.46,2.46,239.53,10.2,11,9,2010,22,15,18.0
1840526,1.96,1.96,242.28,8.6,16,6,2010,20,50,1.0
1983677,0.56,0.56,239.49,2.4,24,9,2010,6,41,1.0
1107685,0.506,0.506,245.74,2.0,23,1,2009,22,49,0.0
1985952,0.608,0.608,240.7980573828573,2.6,25,9,2010,20,36,1.0
561786,2.758,2.758,234.61,12.0,1,10,2008,20,30,19.0
647037,0.376,0.376,243.25,1.6,3,10,2008,1,21,0.0
1937465,0.34,0.34,241.34,1.6,23,8,2010,4,29,3.0
685141,1.75,1.75,243.17,7.2,4,5,2008,12,25,19.0
802322,1.634,1.634,238.67,6.8,25,6,2008,21,26,20.0
631373,0.316,0.316,241.12,1.4,28,2,2008,4,17,0.0
2006669,0.406,0.406,239.82,1.8,10,10,2010,5,53,2.0
1875593,0.24,0.24,240.14,1.0,7,11,2010,5,17,1.0
1467425,0.846,0.846,242.47,4.2,30,9,2009,18,29,13.0
91004,3.347,3.347,234.92,13.9,17,2,2007,22,8,0.0
1930475,0.608,0.608,240.7980573828573,2.6,18,8,2010,7,59,1.0
2035507,0.362,0.362,243.62,1.6,30,10,2010,6,31,1.0
1978552,1.496,1.496,238.2,6.4,20,9,2010,17,16,19.0
776499,0.33,0.33,236.86,1.4,6,7,2008,23,3,1.0
395497,1.132,1.132,234.74,4.8,17,9,2007,9,1,17.0
1010638,1.352,1.352,240.73,5.6,17,11,2008,13,22,18.0
2033006,0.368,0.368,248.555,1.6,28,10,2010,12,50,0.0
676735,2.962,2.962,242.81,12.2,30,3,2008,16,19,41.0
563890,3.347,3.347,237.92,13.9,1,12,2008,7,34,18.0
1920838,0.898,0.898,239.74,4.4,8,11,2010,15,22,10.0
1672113,2.526,2.526,234.9,10.6,19,2,2010,21,57,17.0
136007,0.244,0.244,245.89,1.0,21,3,2007,4,11,0.0
1879923,0.208,0.208,239.25,1.0,14,7,2010,5,27,1.0
1395621,0.296,0.296,241.5,1.6,8,11,2009,21,45,2.0
1472953,1.444,1.444,239.33,6.0,10,4,2009,14,37,20.0
1901556,0.156,0.156,241.42,0.6,29,7,2010,6,0,1.0
1608518,0.744,0.744,245.49,3.0,1,6,2010,18,2,0.0
984797,1.544,1.544,246.61,6.2,30,10,2008,14,41,19.0
485438,2.852,2.852,235.85,12.2,18,11,2007,20,2,17.0
992709,0.376,0.376,243.29,1.6,11,5,2008,2,33,0.0
573723,0.38,0.38,243.99,1.6,19,1,2008,3,27,0.0
1989118,0.608,0.608,240.7980573828573,2.6,28,9,2010,1,22,1.0
1712345,1.658,1.658,240.53,6.8,19,3,2010,20,29,1.0
162972,0.386,0.386,240.24,1.8,4,8,2007,21,36,1.0
1778853,0.414,0.414,235.53,1.8,5,5,2010,0,57,1.0
1788244,0.506,0.506,245.46,2.2,5,11,2010,13,28,1.0
521970,1.46,1.46,244.89,6.0,14,12,2007,4,54,19.0
1702929,2.048,2.048,242.78,8.4,13,3,2010,7,33,18.0
1379179,1.41,1.41,243.06,5.8,31,7,2009,11,43,22.0
1197433,1.164,1.164,244.93,4.8,27,3,2009,6,37,0.0
175976,2.148,2.148,236.29,9.0,17,4,2007,22,20,0.0
1917491,0.258,0.258,240.08,1.2,8,9,2010,7,35,1.0
230749,0.262,0.262,238.98,1.0,25,5,2007,23,13,1.0
1474052,1.418,1.418,238.21,6.0,10,5,2009,8,56,19.0
1764119,1.49,1.49,238.11,6.2,24,4,2010,19,23,22.0
1675672,1.516,1.516,237.01,6.4,22,2,2010,9,16,18.0
1467872,0.222,0.222,242.13,1.0,10,1,2009,1,56,1.0
1260603,0.308,0.308,243.59,1.4,5,10,2009,3,27,1.0
1596986,1.24,1.24,244.25,5.0,29,12,2009,17,50,1.0
1144170,0.388,0.388,243.71,1.6,18,2,2009,6,54,0.0
663487,1.436,1.436,240.13,6.0,21,3,2008,11,31,19.0
86543,0.824,0.824,238.42,3.6,14,2,2007,19,47,1.0
1225414,2.068,2.068,240.02,8.6,15,4,2009,16,58,28.0
392546,1.298,1.298,237.13,5.4,15,9,2007,7,50,17.0
1527445,0.582,0.582,239.36,2.8,11,11,2009,10,49,1.0
319985,0.116,0.116,235.86,0.6,26,7,2007,22,29,0.0
368204,1.314,1.314,238.34,5.4,29,8,2007,10,8,19.0
72649,0.41,0.41,242.96,1.8,2,5,2007,4,13,0.0
1874473,0.434,0.434,238.87,2.0,7,10,2010,10,37,1.0
1530917,2.624,2.624,236.35,11.0,13,11,2009,20,41,18.0
1224062,0.406,0.406,241.88,1.8,14,4,2009,18,26,1.0
1219595,2.66,2.66,242.01,11.0,4,11,2009,15,59,38.0
229441,0.278,0.278,237.44,1.2,25,5,2007,1,25,0.0
237376,0.394,0.394,234.62,1.8,30,5,2007,13,40,0.0
526558,1.282,1.282,240.61,5.2,17,12,2007,9,22,17.0
1550251,0.57,0.57,240.09,2.6,27,11,2009,6,55,2.0
940594,2.358,2.358,240.77,10.0,29,9,2008,21,58,8.0
65484,0.244,0.244,244.11,1.0,31,1,2007,4,48,0.0
2010483,0.9,0.9,239.61,3.8,10,12,2010,21,27,2.0
365950,1.106,1.106,239.72,4.8,27,8,2007,20,34,0.0
1997385,2.158,2.158,238.69,9.0,10,3,2010,19,9,3.0
632552,0.28,0.28,242.81,1.4,28,2,2008,23,56,0.0
1125820,0.446,0.446,244.7,1.8,2,5,2009,13,4,1.0
1622107,0.252,0.252,247.11,1.0,16,1,2010,4,31,1.0
875798,0.302,0.302,240.22,1.8,15,8,2008,22,2,2.0
1512045,1.468,1.468,239.78,6.2,31,10,2009,18,9,1.0
1427575,0.304,0.304,239.61,1.4,9,3,2009,2,19,1.0
793700,2.582,2.582,238.58,10.8,19,6,2008,21,44,18.0
1225493,0.4,0.4,243.38,1.8,15,4,2009,18,17,2.0
2035114,0.9,0.9,244.64,3.8,29,10,2010,23,58,1.0
864171,0.174,0.174,240.43,0.8,8,7,2008,20,15,1.0
255718,0.34,0.34,241.88,1.6,6,12,2007,7,22,0.0
924854,1.416,1.416,242.8,5.8,18,9,2008,23,38,20.0
1101759,2.2,2.2,237.89,9.6,19,1,2009,20,3,0.0
1987124,0.608,0.608,240.7980573828573,2.6,26,9,2010,16,8,1.0
1673822,0.278,0.278,245.61,1.2,21,2,2010,2,26,1.0
1459889,1.272,1.272,239.98,5.2,25,9,2009,12,53,18.0
1826123,0.63,0.63,242.26,2.8,6,6,2010,20,47,0.0
1766486,0.292,0.292,240.73,1.2,26,4,2010,10,50,1.0
1903458,0.264,0.264,239.78,1.2,30,7,2010,13,42,1.0
864454,0.244,0.244,237.95,1.4,8,8,2008,0,58,1.0
679885,2.472,2.472,234.38,10.4,4,1,2008,20,49,18.0
1829441,0.202,0.202,241.74,1.0,6,9,2010,4,5,0.0
419388,0.358,0.358,241.36,1.6,10,3,2007,23,12,0.0
1897268,0.256,0.256,244.4,1.2,26,7,2010,6,32,2.0
1591840,0.386,0.386,245.46,1.8,26,12,2009,4,4,3.0
1010465,1.27,1.27,239.46,5.2,17,11,2008,10,29,17.0
285723,0.426,0.426,240.19,2.2,7,3,2007,3,27,1.0
862947,0.11,0.11,240.07,0.4,8,6,2008,23,51,1.0
831148,0.986,0.986,239.85,4.2,15,7,2008,21,52,1.0
759358,0.384,0.384,241.6,2.0,27,5,2008,1,22,3.0
840605,0.434,0.434,238.76,2.0,22,7,2008,11,29,3.0
1821946,0.314,0.314,243.66,1.2,6,3,2010,23,10,1.0
450339,1.24,1.24,236.9,5.2,25,10,2007,11,3,17.0
1447158,0.264,0.264,242.71,1.2,16,9,2009,16,42,0.0
1938270,1.062,1.062,243.37,4.6,23,8,2010,17,54,13.0
318593,0.294,0.294,237.87,1.4,25,7,2007,23,17,0.0
147627,1.374,1.374,241.56,5.6,29,3,2007,5,51,20.0
1894100,0.618,0.618,238.99,2.6,24,7,2010,1,44,2.0
1581277,1.774,1.774,243.81,7.2,18,12,2009,20,1,1.0
1916277,0.334,0.334,240.56,1.6,8,8,2010,11,21,1.0
1568827,0.356,0.356,244.21,1.6,12,10,2009,4,31,0.0
158795,1.368,1.368,243.64,5.6,4,5,2007,23,59,18.0
532498,1.392,1.392,241.48,5.6,21,12,2007,12,22,18.0
606591,1.326,1.326,243.43,5.4,2,10,2008,23,15,18.0
2068044,0.388,0.388,238.27,1.8,21,11,2010,20,48,2.0
1371194,0.348,0.348,242.92,1.8,25,7,2009,22,38,0.0
627357,0.212,0.212,238.99,0.8,25,2,2008,9,21,0.0
1689871,0.282,0.282,245.33,1.2,3,4,2010,5,55,1.0
1349260,0.682,0.682,244.65,2.8,7,10,2009,17,4,1.0
1386200,0.31,0.31,241.96,1.6,8,5,2009,8,44,0.0
255870,0.534,0.534,234.64,2.8,6,12,2007,9,54,2.0
1273698,0.344,0.344,240.38,1.4,19,5,2009,5,42,1.0
1624195,1.84,1.84,241.67,7.6,17,1,2010,15,19,18.0
87519,1.318,1.318,239.82,5.4,15,2,2007,12,3,17.0
985017,0.474,0.474,241.51,2.4,30,10,2008,18,21,0.0
479759,1.78,1.78,238.88,7.4,14,11,2007,21,23,17.0
1365471,0.248,0.248,245.25,1.2,21,7,2009,23,15,1.0
846189,0.332,0.332,242.14,1.4,26,7,2008,8,33,1.0
1016108,3.347,3.347,233.23499999999996,13.9,21,11,2008,8,32,45.0
1676941,0.244,0.244,238.3,1.0,23,2,2010,6,25,1.0
1787170,0.946,0.946,240.56,4.0,5,10,2010,19,34,0.0
1935144,0.608,0.608,240.7980573828573,2.6,21,8,2010,13,48,1.0
1907169,0.336,0.336,240.51,1.6,8,2,2010,3,33,1.0
1433218,0.194,0.194,243.59,0.8,9,7,2009,0,22,1.0
1050905,1.34,1.34,241.39,5.4,15,12,2008,12,29,18.0
1183345,1.544,1.544,240.42,6.6,17,3,2009,11,49,19.0
1778241,1.962,1.962,235.61,8.4,5,4,2010,14,45,27.0
1108515,3.347,3.347,238.34,13.9,24,1,2009,12,39,45.0
1714660,0.608,0.608,240.7980573828573,2.6,21,3,2010,11,4,1.0
1071968,0.214,0.214,247.91,0.8,30,12,2008,3,32,0.0
367670,0.26,0.26,243.28,1.2,29,8,2007,1,14,2.0
1333926,0.146,0.146,244.87,0.6,30,6,2009,1,30,1.0
1677218,1.422,1.422,240.9,5.8,23,2,2010,11,2,18.0
1007467,1.976,1.976,235.33,8.4,15,11,2008,8,31,19.0
1983231,0.766,0.766,243.35,3.2,23,9,2010,23,15,0.0
1436402,0.32,0.32,242.06,1.6,9,9,2009,5,26,2.0
730812,0.424,0.424,240.24,2.0,5,7,2008,5,36,0.0
1355392,0.16,0.16,243.8,0.6,14,7,2009,23,16,1.0
891552,0.08,0.08,240.04,0.2,26,8,2008,20,36,0.0
311102,1.546,1.546,233.23499999999996,7.4,20,7,2007,18,26,16.0
1376025,0.24,0.24,241.38,1.0,29,7,2009,7,9,3.0
1092278,0.526,0.526,243.92,2.4,13,1,2009,6,2,1.0
1378269,1.854,1.854,242.72,7.6,30,7,2009,20,33,19.0
1673761,0.35,0.35,242.94,1.4,21,2,2010,1,25,2.0
1963095,0.454,0.454,245.8,2.2,9,9,2010,23,39,2.0
2011476,1.43,1.43,241.02,5.8,13,10,2010,14,0,18.0
1817070,0.278,0.278,240.34,1.2,31,5,2010,13,54,2.0
1182619,0.332,0.332,245.32,1.4,16,3,2009,23,43,0.0
721584,0.334,0.334,236.92,1.4,30,4,2008,19,48,0.0
1663721,0.442,0.442,247.05,1.8,14,2,2010,2,5,1.0
1678320,0.352,0.352,241.34,1.4,24,2,2010,5,24,2.0
184377,0.106,0.106,234.05,0.6,23,4,2007,18,21,0.0
1633034,3.347,3.347,235.87,13.9,23,1,2010,18,38,45.0
585157,0.53,0.53,244.21,2.2,27,1,2008,2,1,0.0
1650164,1.492,1.492,241.95,6.2,2,4,2010,16,8,20.0
1453353,0.374,0.374,242.4,1.8,20,9,2009,23,57,1.0
732719,1.644,1.644,239.55,6.8,5,8,2008,13,23,18.0
1899219,0.334,0.334,239.44,1.6,27,7,2010,15,3,1.0
32426,0.308,0.308,240.86,1.4,1,8,2007,5,50,0.0
1259380,1.938,1.938,242.85,8.0,5,9,2009,7,4,19.0
1088647,3.347,3.347,237.42,13.9,1,10,2009,17,31,45.0
1275797,1.072,1.072,241.85,4.6,20,5,2009,16,41,11.0
759627,0.274,0.274,242.48,1.4,27,5,2008,5,51,1.0
46726,0.216,0.216,244.53,1.0,18,1,2007,4,10,0.0
738111,0.394,0.394,240.88,2.2,5,12,2008,7,15,2.0
353992,0.202,0.202,241.86,1.0,19,8,2007,13,16,0.0
1604425,3.347,3.347,240.33,13.9,1,3,2010,21,49,40.0
1836502,0.18,0.18,243.7,0.8,14,6,2010,1,46,0.0
989367,0.422,0.422,239.08,2.0,11,2,2008,18,51,0.0
1314053,0.152,0.152,240.49,0.8,16,6,2009,6,17,1.0
1626157,0.716,0.716,244.97,3.0,19,1,2010,0,1,3.0
1554760,0.404,0.404,243.51,1.8,30,11,2009,10,4,1.0
1426197,0.194,0.194,244.79,0.8,9,2,2009,3,21,1.0
1070975,0.316,0.316,241.98,1.4,29,12,2008,10,59,0.0
467927,1.342,1.342,236.17,5.6,11,6,2007,16,11,17.0
51852,3.347,3.347,233.23499999999996,13.9,21,1,2007,17,36,45.0
619993,0.282,0.282,244.66,1.2,20,2,2008,6,37,0.0
276697,0.78,0.78,241.71,3.4,26,6,2007,21,1,2.0
1728763,1.578,1.578,243.46,6.6,31,3,2010,6,7,20.0
1098217,2.7,2.7,244.56,11.0,17,1,2009,9,1,19.0
2001401,2.636,2.636,239.42,11.0,10,6,2010,14,5,40.0
1278867,0.34,0.34,242.89,1.4,22,5,2009,19,51,2.0
1263169,2.378,2.378,238.61,10.0,5,11,2009,22,13,21.0
888004,0.158,0.158,242.63,0.8,24,8,2008,9,28,1.0
769472,0.152,0.152,235.58,0.6,6,3,2008,1,56,0.0
1383280,0.316,0.316,238.97,1.6,8,3,2009,8,4,2.0
899587,2.078,2.078,238.59,8.6,9,1,2008,10,31,30.0
1871623,0.236,0.236,240.78,1.0,7,8,2010,11,7,1.0
1749846,1.664,1.664,241.91,6.8,14,4,2010,21,30,1.0
1406366,1.446,1.446,240.53,6.0,19,8,2009,8,50,19.0
1764126,2.882,2.882,236.12,13.0,24,4,2010,19,30,40.0
477625,0.336,0.336,240.22,1.6,13,11,2007,9,49,0.0
1877109,0.282,0.282,240.81,1.2,7,12,2010,6,33,0.0
2003518,0.334,0.334,240.85,1.4,10,8,2010,1,22,0.0
572898,0.398,0.398,239.6,1.8,18,1,2008,13,42,2.0
1709937,0.244,0.244,243.33,1.0,18,3,2010,4,21,1.0
209133,0.304,0.304,240.41,1.6,5,10,2007,22,57,2.0
1793283,0.37,0.37,243.47,1.6,15,5,2010,1,27,1.0
2021011,0.336,0.336,241.39,1.4,20,10,2010,4,55,1.0
1437615,0.136,0.136,240.93,0.6,9,10,2009,1,39,1.0
1170809,2.11,2.11,235.95,9.2,3,8,2009,18,53,12.0
1289811,1.91,1.91,237.72,8.0,30,5,2009,10,15,26.0
1831389,1.438,1.438,241.97,6.0,6,10,2010,12,33,20.0
719858,1.438,1.438,242.08,5.8,29,4,2008,15,2,19.0
605267,0.23,0.23,245.95,1.0,2,10,2008,1,11,0.0
889566,0.082,0.082,243.52,0.2,25,8,2008,11,30,1.0
723289,0.42,0.42,243.98,1.8,5,2,2008,0,13,1.0
1789534,1.42,1.42,240.38,5.8,5,12,2010,10,58,19.0
875680,0.08,0.08,240.19,0.2,15,8,2008,20,4,1.0
1692986,0.678,0.678,243.6,2.8,3,6,2010,9,50,1.0
196426,0.376,0.376,236.48,1.8,5,2,2007,3,10,1.0
1002678,1.452,1.452,241.84,6.0,11,12,2008,0,42,0.0
619347,3.012,3.012,236.68,12.8,19,2,2008,19,51,0.0
385948,0.276,0.276,242.28,1.2,9,10,2007,17,52,2.0
1161072,0.288,0.288,245.06,1.2,3,2,2009,0,36,0.0
885262,0.172,0.172,238.3,0.8,22,8,2008,11,46,1.0
17509,3.347,3.347,233.23499999999996,13.9,28,12,2006,21,13,45.0
663138,0.38,0.38,239.24,1.8,21,3,2008,5,42,1.0
1430704,0.294,0.294,241.66,1.4,9,5,2009,6,28,1.0
1254902,1.188,1.188,239.63,5.2,5,6,2009,4,26,12.0
1042138,3.347,3.347,240.73,13.9,12,9,2008,10,22,45.0
140502,0.312,0.312,242.41,1.4,24,3,2007,7,6,0.0
562277,1.322,1.322,243.71,5.4,1,11,2008,4,41,18.0
1240449,0.294,0.294,244.84,1.2,26,4,2009,3,33,1.0
466335,1.432,1.432,241.39,5.8,11,5,2007,13,39,19.0
1817494,0.348,0.348,241.95,1.4,31,5,2010,20,58,0.0
1425771,2.16,2.16,239.53,9.0,9,1,2009,20,15,18.0
211357,0.32,0.32,235.23,1.6,5,12,2007,12,1,0.0
1116711,0.234,0.234,246.81,1.0,30,1,2009,5,15,0.0
1268244,1.446,1.446,238.07,6.0,15,5,2009,10,48,18.0
1414109,1.704,1.704,240.27,7.2,24,8,2009,17,53,1.0
1830805,0.384,0.384,243.93,1.8,6,10,2010,2,49,2.0
901855,0.214,0.214,242.96,1.0,9,3,2008,0,19,1.0
11396,2.84,2.84,243.1,11.6,24,12,2006,15,20,38.0
992402,3.347,3.347,238.34,13.9,11,4,2008,21,26,22.0
1357041,0.212,0.212,241.33,0.8,16,7,2009,2,45,2.0
1886539,0.506,0.506,241.05,2.0,18,7,2010,19,43,1.0
1319119,0.302,0.302,241.0,1.4,19,6,2009,18,43,3.0
589601,0.396,0.396,245.27,1.8,30,1,2008,4,5,0.0
